Sexo,Educacion,EstadoCivil,Edad,MontoCredito
1,2,1,32,30000
1,2,2,37,30000
1,3,1,39,220000
1,5,1,39,250000
1,1,1,42,450000
1,2,2,34,30000
1,2,1,37,220000
1,1,2,30,300000
1,2,2,30,500000
1,2,2,34,20000
1,2,2,32,110000
1,3,1,41,10000
1,2,2,47,20000
1,2,1,34,230000
1,2,2,35,20000
1,2,1,38,50000
1,1,2,40,200000
1,2,1,37,80000
1,3,2,43,50000
1,2,1,49,50000
1,1,2,29,110000
1,2,1,38,110000
1,2,1,36,220000
1,3,1,38,140000
1,2,2,43,50000
1,2,1,40,100000
1,1,2,38,20000
1,3,2,32,50000
1,2,2,33,40000
1,2,1,34,180000
1,3,2,34,80000
1,2,2,34,30000
1,2,1,35,230000
1,6,2,41,20000
1,3,1,44,350000
1,2,1,38,20000
1,2,2,36,130000
1,2,1,37,50000
1,2,2,44,100000
1,2,1,40,20000
1,1,1,43,150000
1,2,1,46,230000
1,1,1,38,470000
1,2,1,46,50000
1,3,1,49,120000
1,2,1,43,20000
1,2,1,45,10000
1,1,2,29,50000
1,1,2,30,360000
1,5,1,38,100000
1,1,2,36,170000
1,2,2,43,30000
1,1,1,37,230000
1,1,2,35,150000
1,2,2,37,260000
1,3,1,48,80000
1,2,2,43,20000
1,1,1,36,240000
1,2,1,40,50000
1,1,2,45,50000
1,2,2,45,100000
1,3,2,40,20000
1,1,1,41,150000
1,2,3,37,230000
1,2,1,45,20000
1,2,2,33,390000
1,2,1,36,80000
1,1,2,35,270000
1,2,1,37,20000
1,2,1,45,150000
1,1,2,36,50000
1,1,1,47,160000
1,1,2,33,360000
1,3,1,40,150000
1,1,1,46,500000
1,1,1,35,220000
1,1,1,46,280000
1,1,2,38,30000
1,3,2,36,500000
1,2,1,40,360000
1,1,1,38,400000
1,2,1,43,350000
1,2,2,36,20000
1,2,1,36,110000
1,3,2,31,30000
1,2,2,45,20000
1,1,1,42,180000
1,2,2,48,140000
1,1,2,43,300000
1,3,2,41,240000
1,2,1,41,160000
1,2,1,38,500000
1,2,1,45,50000
1,2,1,39,50000
1,0,2,37,100000
1,2,2,38,150000
1,1,1,36,290000
1,2,2,37,20000
1,2,1,33,50000
1,2,1,39,80000
1,2,1,42,140000
1,2,2,33,260000
1,1,2,37,150000
1,2,2,37,300000
1,1,2,33,120000
1,2,2,38,90000
1,1,1,42,200000
1,1,2,32,140000
1,2,1,45,50000
1,0,2,40,200000
1,1,2,33,280000
1,1,2,34,430000
1,3,1,34,190000
1,3,2,38,50000
1,2,2,40,110000
1,3,2,46,20000
1,3,2,45,100000
1,1,2,37,370000
1,4,2,36,320000
1,1,1,33,80000
1,1,1,35,100000
1,2,1,42,180000
1,3,1,46,90000
1,2,1,39,170000
1,2,1,50,80000
1,3,1,50,20000
1,2,2,60,50000
1,2,2,50,20000
1,1,1,64,390000
1,3,1,59,80000
1,2,1,51,350000
1,1,1,51,320000
1,3,1,52,50000
1,2,1,62,260000
1,2,1,55,200000
1,2,1,49,30000
1,2,2,55,20000
1,2,1,50,320000
1,3,3,52,30000
1,3,2,50,90000
1,2,1,52,180000
1,1,2,50,50000
1,2,1,52,60000
1,2,2,53,50000
1,3,1,55,50000
1,3,1,53,20000
1,3,1,53,80000
1,1,1,58,350000
1,2,1,52,200000
1,2,1,50,360000
1,3,2,59,20000
1,3,1,55,90000
1,3,2,66,370000
1,1,2,51,180000
1,3,3,59,20000
1,1,1,57,30000
1,3,1,54,60000
1,2,1,52,330000
1,2,1,51,230000
1,3,1,57,50000
1,5,1,56,30000
1,1,1,53,80000
1,2,1,58,50000
1,2,1,50,10000
1,5,1,56,170000
1,2,1,61,50000
1,3,2,57,20000
1,2,2,50,20000
1,3,1,50,190000
1,1,1,50,270000
1,2,2,51,480000
1,3,1,52,380000
1,3,1,49,20000
1,2,1,48,50000
1,3,1,52,280000
1,1,1,65,240000
1,2,1,54,110000
1,1,1,53,200000
1,1,1,56,140000
1,1,1,53,260000
1,2,2,57,130000
1,3,1,54,50000
1,1,2,55,300000
1,3,1,54,30000
1,3,2,58,50000
1,1,1,67,450000
2,2,2,27,170000
2,2,2,29,60000
2,3,2,26,30000
2,1,2,28,200000
2,2,1,30,30000
2,1,1,30,100000
2,3,1,35,30000
2,3,2,24,150000
2,1,2,25,210000
2,1,2,28,300000
2,3,2,22,50000
2,2,1,33,360000
2,1,2,28,240000
2,1,2,30,260000
2,1,1,33,140000
2,1,2,21,10000
2,3,2,22,50000
2,2,2,22,50000
2,2,2,22,50000
2,1,2,23,140000
2,2,2,27,20000
2,2,2,24,50000
2,3,2,23,30000
2,2,2,22,50000
2,2,2,23,130000
2,1,2,23,80000
2,2,2,21,30000
2,2,2,22,50000
2,2,2,22,20000
2,3,2,22,90000
2,1,2,22,30000
2,2,2,22,50000
2,1,2,24,150000
2,3,1,24,20000
2,1,2,24,30000
2,2,2,24,50000
2,1,2,30,400000
2,2,2,23,20000
2,2,2,23,70000
2,1,2,23,20000
2,1,2,23,30000
2,2,2,23,30000
2,1,2,24,80000
2,1,2,24,80000
2,2,2,24,40000
2,2,2,23,70000
2,1,2,22,10000
2,2,1,24,60000
2,1,2,22,50000
2,2,2,23,80000
2,1,2,23,70000
2,3,2,22,30000
2,2,2,22,30000
2,2,2,25,20000
2,1,2,25,50000
2,2,2,29,30000
2,2,2,24,50000
2,1,2,22,50000
2,3,2,23,50000
2,1,2,23,50000
2,1,2,23,10000
2,2,1,24,10000
2,2,2,24,110000
2,2,2,24,140000
2,1,2,24,20000
2,1,2,24,30000
2,2,2,24,100000
2,1,2,24,20000
2,2,2,25,190000
2,2,2,24,300000
2,2,1,26,50000
2,3,2,26,30000
2,1,2,25,20000
2,2,2,25,60000
2,2,1,25,70000
2,2,1,24,60000
2,2,1,25,60000
2,2,2,22,30000
2,2,1,24,100000
2,3,2,25,70000
2,2,2,22,20000
2,2,2,22,50000
2,3,1,22,50000
2,2,1,22,30000
2,3,2,22,30000
2,2,2,22,30000
2,2,2,23,60000
2,2,1,22,20000
2,3,2,23,50000
2,1,2,24,30000
2,1,2,23,30000
2,1,2,24,70000
2,2,2,24,100000
2,2,2,24,100000
2,2,2,25,250000
2,2,1,25,130000
2,1,2,25,50000
2,2,2,26,250000
2,2,1,26,50000
2,1,2,25,50000
2,2,2,24,230000
2,2,2,25,200000
2,2,2,23,50000
2,2,2,24,100000
2,2,2,24,140000
2,2,2,24,20000
2,2,2,25,100000
2,2,2,25,240000
2,2,2,25,20000
2,1,2,25,50000
2,1,2,25,50000
2,2,2,25,60000
2,2,2,22,10000
2,1,2,23,30000
2,1,2,23,30000
2,1,2,23,60000
2,2,2,25,80000
2,2,2,25,130000
2,2,2,25,30000
2,2,2,23,60000
2,2,1,24,80000
2,2,2,24,230000
2,1,2,25,80000
2,1,2,24,70000
2,2,1,25,220000
2,2,2,25,50000
2,2,2,24,210000
2,2,2,24,60000
2,2,1,25,30000
2,2,2,24,50000
2,2,1,24,50000
2,1,2,26,80000
2,3,1,25,60000
2,2,2,25,20000
2,3,1,26,50000
2,1,2,27,260000
2,2,2,27,170000
2,2,2,27,20000
2,2,1,26,20000
2,2,1,26,130000
2,2,1,25,70000
2,1,2,26,120000
2,1,2,26,210000
2,2,1,27,50000
2,1,2,27,30000
2,2,2,27,150000
2,3,2,27,300000
2,2,2,27,150000
2,2,1,27,30000
2,2,2,27,50000
2,1,2,26,80000
2,2,1,26,80000
2,2,2,26,60000
2,1,1,27,200000
2,2,2,31,280000
2,2,2,24,50000
2,2,2,24,80000
2,2,2,23,50000
2,1,2,24,20000
2,1,2,24,80000
2,3,1,27,20000
2,2,2,28,110000
2,1,2,28,50000
2,3,2,24,130000
2,1,2,25,20000
2,2,2,25,130000
2,3,2,25,50000
2,2,2,25,50000
2,2,2,26,130000
2,2,1,26,80000
2,2,1,28,230000
2,1,2,28,500000
2,1,2,27,160000
2,2,1,27,150000
2,2,2,27,60000
2,1,2,27,50000
2,1,1,27,10000
2,1,2,28,140000
2,1,2,30,180000
2,1,2,28,260000
2,2,1,27,90000
2,2,1,29,20000
2,3,1,26,30000
2,2,2,26,420000
2,2,2,27,230000
2,2,1,28,90000
2,2,1,27,210000
2,2,2,27,230000
2,2,2,30,100000
2,3,1,30,20000
2,3,2,27,20000
2,3,2,28,150000
2,1,2,29,180000
2,1,2,26,20000
2,1,2,27,280000
2,3,2,26,50000
2,3,2,26,50000
2,2,2,26,100000
2,2,2,27,10000
2,1,2,27,90000
2,1,2,29,120000
2,2,2,29,250000
2,1,2,29,180000
2,2,2,29,350000
2,2,2,31,250000
2,2,1,29,140000
2,1,2,28,50000
2,1,2,28,150000
2,1,2,28,160000
2,3,1,28,130000
2,2,1,26,340000
2,2,2,26,260000
2,1,2,26,110000
2,1,2,29,400000
2,1,2,29,70000
2,3,1,31,20000
2,2,1,28,60000
2,1,2,29,80000
2,2,1,31,150000
2,5,2,29,200000
2,1,2,29,110000
2,2,2,29,450000
2,2,2,29,160000
2,2,2,28,150000
2,1,1,28,30000
2,2,2,29,160000
2,1,2,29,140000
2,1,2,28,50000
2,1,2,27,390000
2,2,1,28,300000
2,2,2,29,50000
1,2,2,29,70000
2,2,2,28,170000
2,3,1,45,160000
2,1,2,27,50000
2,2,1,28,50000
2,1,2,28,90000
2,1,2,25,200000
2,2,2,26,20000
2,2,1,30,50000
2,2,1,24,50000
2,3,2,26,60000
2,2,1,33,30000
2,3,2,30,360000
2,2,2,22,20000
2,2,2,23,30000
2,2,2,25,80000
2,2,1,22,20000
2,2,2,25,70000
2,1,2,26,120000
2,1,2,26,20000
2,2,2,22,20000
2,2,2,23,170000
2,2,2,24,130000
2,3,2,32,180000
2,2,2,30,240000
2,2,1,27,50000
2,1,1,39,100000
2,1,2,33,80000
2,2,3,46,10000
2,2,2,35,50000
2,2,1,35,80000
2,3,1,39,40000
2,2,1,40,90000
2,3,1,40,170000
2,3,2,49,50000
2,2,1,41,10000
2,3,1,34,70000
2,2,2,38,20000
2,2,2,36,120000
2,2,1,38,110000
2,2,1,36,50000
2,2,2,34,110000
2,2,1,37,50000
2,1,2,31,360000
2,2,1,38,20000
2,1,1,42,180000
2,2,1,37,100000
2,3,1,37,20000
2,3,1,39,150000
2,2,1,27,60000
2,1,2,29,80000
2,3,1,47,60000
2,3,1,43,20000
2,2,2,33,110000
2,3,1,41,100000
2,2,1,37,280000
2,3,2,36,130000
2,3,2,29,50000
2,2,1,33,60000
2,3,1,34,70000
2,2,1,46,240000
2,2,2,31,310000
2,3,2,33,20000
2,2,1,37,50000
2,3,2,33,50000
2,2,1,34,130000
2,2,2,30,230000
2,2,1,31,380000
2,3,2,32,160000
2,3,1,32,20000
2,1,2,33,150000
2,1,2,32,90000
2,1,1,33,400000
2,2,1,34,70000
2,2,1,34,50000
2,2,1,35,30000
2,2,1,46,20000
2,3,2,39,20000
2,3,1,37,130000
2,1,1,41,80000
2,1,1,41,360000
2,3,0,47,120000
2,3,1,41,200000
2,2,1,38,150000
2,2,2,44,50000
2,3,1,40,170000
2,2,1,34,230000
2,2,2,46,50000
2,1,1,36,280000
2,2,1,44,50000
2,3,1,31,30000
2,1,1,32,360000
2,2,2,32,400000
2,3,2,33,80000
2,2,2,34,150000
2,2,1,36,260000
2,3,1,39,110000
2,1,1,41,50000
2,2,2,40,300000
2,2,1,37,20000
2,2,2,37,290000
2,2,1,45,120000
2,2,2,40,20000
2,2,2,36,360000
2,1,1,41,150000
2,1,1,42,100000
2,1,1,45,170000
2,3,2,49,200000
2,3,1,48,60000
2,2,1,29,80000
2,3,1,30,40000
2,1,1,30,50000
2,3,2,39,50000
2,2,1,39,40000
2,2,2,25,120000
2,1,2,25,200000
2,2,2,29,30000
2,5,1,33,260000
2,2,2,31,390000
2,1,1,31,140000
2,2,2,32,150000
2,3,1,32,30000
2,2,3,36,90000
2,2,1,39,150000
2,2,1,39,30000
2,2,2,36,200000
2,1,2,38,30000
2,3,1,48,30000
2,2,1,29,50000
2,2,1,29,310000
2,1,1,37,500000
2,3,1,36,500000
2,2,1,36,300000
2,3,2,30,430000
2,1,1,30,30000
2,3,2,31,30000
2,1,2,32,200000
2,3,1,32,130000
2,1,2,33,120000
2,2,2,31,170000
2,1,1,34,210000
2,2,1,34,130000
2,2,1,35,420000
2,2,1,39,180000
2,2,2,40,240000
2,2,1,44,100000
2,3,2,45,130000
2,2,1,43,20000
2,2,2,46,50000
2,2,1,38,70000
2,3,1,41,30000
2,3,1,48,50000
2,3,1,41,500000
2,1,2,41,200000
2,2,1,42,120000
2,2,1,49,200000
2,2,2,36,150000
2,2,1,42,100000
2,2,2,38,50000
2,2,1,36,50000
2,1,1,43,50000
2,1,2,33,550000
2,2,1,35,30000
2,3,1,39,150000
2,2,2,27,140000
2,2,2,48,50000
2,3,2,39,160000
2,2,1,26,50000
2,1,1,28,50000
2,1,2,33,110000
2,3,1,46,50000
2,2,2,31,350000
2,2,1,42,70000
2,1,1,38,210000
2,2,1,36,180000
2,3,1,28,30000
2,1,1,31,630000
2,2,1,41,220000
2,1,1,44,280000
2,2,1,40,340000
2,1,2,33,180000
2,2,1,35,250000
2,2,2,48,20000
2,2,1,40,140000
2,2,2,44,130000
2,1,1,38,120000
2,1,1,42,360000
2,2,1,43,240000
2,2,1,40,310000
2,3,1,46,100000
2,1,1,37,200000
2,2,1,29,80000
2,1,2,32,210000
2,1,2,31,180000
2,2,1,33,70000
2,2,2,36,60000
2,1,1,49,200000
2,2,2,48,50000
2,3,1,46,50000
2,2,1,41,70000
2,2,1,48,130000
2,2,1,47,140000
2,3,1,36,350000
2,1,2,30,150000
2,2,1,39,50000
2,3,1,47,50000
2,2,2,36,30000
2,3,1,38,20000
2,2,2,33,50000
2,2,2,47,30000
2,0,2,47,230000
2,3,1,43,70000
2,2,2,49,30000
2,3,1,33,150000
2,2,1,38,40000
2,2,1,31,250000
2,2,1,46,200000
2,2,1,31,190000
2,1,1,33,390000
2,3,1,36,20000
2,2,1,47,200000
2,2,1,38,60000
2,2,2,39,30000
2,2,2,38,230000
2,2,1,33,130000
2,2,1,44,140000
2,1,1,45,360000
2,1,2,31,20000
2,2,2,35,100000
2,2,2,45,210000
2,3,1,32,50000
2,1,1,44,380000
2,1,2,39,50000
2,2,2,30,200000
2,1,1,30,50000
2,1,1,31,150000
2,2,1,32,30000
2,2,2,34,30000
2,2,1,39,110000
2,2,1,38,30000
2,2,1,39,130000
2,2,1,39,260000
2,2,1,43,30000
2,2,2,47,220000
2,1,1,33,120000
2,2,2,43,100000
2,2,1,38,100000
2,2,2,44,70000
2,2,1,46,20000
2,1,1,36,320000
2,2,1,45,210000
2,3,1,37,90000
2,3,1,36,120000
2,2,1,35,360000
2,3,1,30,140000
2,1,1,32,300000
2,2,1,43,90000
2,3,2,44,170000
2,2,1,46,190000
2,2,1,40,140000
2,1,1,37,200000
2,2,1,43,500000
2,1,1,38,300000
2,2,2,29,180000
2,3,1,44,360000
2,2,1,32,90000
2,2,1,44,150000
2,1,1,30,500000
2,2,2,29,80000
2,3,2,46,10000
2,1,1,46,180000
2,5,2,36,150000
2,1,1,44,80000
2,2,1,30,60000
2,1,1,35,240000
2,3,1,35,50000
2,1,2,33,230000
2,2,2,33,40000
2,2,1,33,250000
2,2,1,32,50000
2,3,1,39,120000
2,3,2,41,50000
2,2,1,38,60000
2,3,2,35,160000
2,2,1,43,50000
2,1,1,48,400000
2,2,3,39,50000
2,3,2,31,100000
2,2,2,34,100000
2,1,2,35,360000
2,3,2,41,30000
2,2,1,32,50000
2,2,1,28,80000
2,2,2,28,150000
2,3,1,33,10000
2,2,1,35,200000
2,2,2,42,30000
2,1,1,37,220000
2,1,2,28,180000
2,1,2,30,220000
2,1,2,29,220000
2,2,2,33,390000
2,2,1,36,350000
2,2,1,45,560000
2,1,1,37,240000
2,2,1,43,410000
2,2,2,36,90000
2,1,2,31,30000
2,2,1,33,40000
2,2,2,46,60000
2,2,1,41,390000
2,2,1,35,130000
2,2,2,32,90000
2,2,1,36,300000
2,1,1,33,220000
2,1,2,33,20000
2,3,1,35,140000
2,6,1,47,150000
2,3,1,44,120000
2,2,1,37,200000
2,2,1,40,20000
2,2,1,41,110000
2,2,2,34,290000
2,3,1,45,210000
2,2,2,40,370000
2,3,0,41,80000
2,3,1,42,200000
2,2,1,35,180000
2,2,2,35,260000
2,2,1,43,50000
2,3,1,40,150000
2,3,1,45,190000
2,2,2,42,160000
2,2,1,37,180000
2,2,2,32,130000
2,2,1,47,30000
2,2,1,36,100000
2,2,2,37,20000
2,2,1,43,100000
2,2,1,40,20000
2,2,1,35,20000
2,3,2,48,20000
2,3,1,42,50000
2,2,1,38,110000
2,2,1,48,60000
2,2,2,35,50000
2,1,2,40,200000
2,2,1,48,360000
2,2,1,35,110000
2,2,1,46,230000
2,2,2,39,180000
2,2,2,31,180000
2,2,2,42,50000
2,1,1,39,570000
2,2,1,45,30000
2,2,1,46,140000
2,2,1,44,50000
2,1,1,35,50000
2,1,2,35,120000
2,1,2,35,120000
2,2,2,45,50000
2,2,1,40,180000
2,3,1,42,80000
2,1,1,43,300000
2,1,1,37,80000
2,2,2,34,70000
2,2,1,40,320000
2,1,2,35,500000
2,1,2,35,250000
2,2,1,46,230000
2,3,1,45,80000
2,2,1,40,170000
2,3,0,31,110000
2,1,2,31,240000
2,3,1,46,150000
2,3,1,37,90000
2,2,1,36,100000
2,2,1,42,30000
2,2,1,40,80000
2,2,1,49,260000
2,3,1,43,200000
2,3,1,39,20000
2,1,2,31,160000
2,2,2,38,70000
2,2,1,43,20000
2,1,1,45,200000
2,3,1,49,440000
2,3,1,43,20000
2,1,1,35,110000
2,3,1,44,130000
2,2,1,33,50000
2,1,1,35,290000
2,2,1,38,480000
2,1,2,29,310000
2,2,1,30,30000
2,4,1,39,500000
2,2,2,31,80000
2,2,1,32,100000
2,3,1,37,70000
2,2,1,43,210000
2,3,1,43,180000
2,2,1,43,50000
2,1,2,34,60000
2,2,1,40,50000
2,3,1,38,70000
2,2,2,36,50000
2,1,1,42,350000
2,2,1,45,170000
2,2,1,32,180000
2,1,2,30,220000
2,3,1,30,80000
2,2,1,33,360000
2,1,2,31,500000
2,1,2,31,410000
2,1,1,32,80000
2,1,2,33,180000
2,1,2,31,280000
2,1,2,31,20000
2,2,2,31,30000
2,1,1,31,200000
2,1,2,32,180000
2,1,2,33,140000
2,2,2,29,130000
2,2,1,30,20000
2,1,2,29,120000
2,2,2,30,50000
2,2,1,30,310000
2,1,2,30,420000
2,2,2,30,60000
2,1,1,30,140000
2,2,2,30,80000
2,2,1,31,220000
2,2,1,33,360000
2,1,2,29,290000
2,1,2,30,260000
2,1,2,29,170000
2,1,2,34,200000
2,2,1,35,140000
2,2,2,39,170000
2,1,1,45,220000
2,1,1,44,230000
2,3,2,38,360000
2,1,1,36,340000
2,1,1,37,360000
2,3,2,42,90000
2,2,1,47,130000
2,2,1,41,80000
2,1,1,41,400000
2,2,2,43,240000
2,2,1,46,10000
2,1,1,41,240000
2,1,1,40,130000
2,3,1,44,20000
2,2,1,40,80000
2,2,1,39,250000
2,2,1,44,30000
2,2,1,42,280000
2,2,1,49,290000
2,3,2,46,500000
2,2,1,40,80000
2,2,1,47,120000
2,2,1,48,80000
2,2,2,41,210000
2,2,2,30,100000
2,1,1,41,210000
2,2,1,44,500000
2,1,1,39,230000
2,2,1,40,110000
2,1,1,46,210000
2,2,2,35,320000
2,2,2,37,140000
2,1,1,48,40000
2,1,1,35,280000
2,1,1,47,220000
2,2,1,37,250000
2,1,2,34,70000
2,1,1,35,70000
2,1,1,47,300000
2,3,1,40,50000
2,1,2,36,70000
2,3,1,35,50000
2,2,1,35,250000
2,2,1,34,120000
2,1,1,35,70000
2,1,1,40,440000
2,1,1,41,280000
2,1,1,42,360000
2,1,1,43,150000
2,3,2,44,300000
2,2,1,42,20000
2,2,1,38,380000
2,2,1,44,340000
2,2,2,41,210000
2,2,1,41,60000
2,1,1,46,130000
2,1,1,43,340000
2,2,1,49,170000
2,2,1,43,360000
2,2,1,35,60000
2,1,1,37,360000
2,2,1,41,280000
2,1,1,34,240000
2,1,2,34,120000
2,1,2,33,90000
2,1,1,34,100000
2,1,1,34,410000
2,1,1,43,190000
2,1,1,36,220000
2,2,2,44,90000
2,1,2,30,120000
2,3,2,50,10000
2,1,1,50,500000
2,2,1,51,120000
2,2,1,50,120000
2,1,1,51,220000
2,2,1,50,240000
2,1,2,36,150000
2,1,1,50,500000
2,1,1,50,150000
2,2,1,49,60000
2,3,1,50,30000
2,2,1,53,320000
2,1,1,61,470000
2,1,2,51,440000
2,2,1,51,50000
2,2,1,51,220000
2,1,1,54,360000
2,3,1,58,90000
2,3,2,60,50000
2,2,1,56,50000
2,3,1,58,290000
2,2,1,50,350000
2,3,1,52,110000
2,2,1,53,40000
2,3,1,59,50000
2,1,1,55,110000
2,3,1,70,360000
2,3,2,63,200000
2,2,2,53,140000
2,2,2,61,80000
2,2,1,56,260000
2,1,1,56,340000
2,2,1,58,30000
2,3,1,54,30000
2,3,1,50,440000
2,3,1,52,10000
2,2,1,55,230000
2,3,1,61,50000
2,2,3,54,150000
2,3,1,55,330000
2,3,2,50,370000
2,3,2,53,130000
2,3,1,51,10000
2,2,1,54,360000
2,3,1,61,20000
2,3,2,52,180000
2,3,1,62,80000
2,2,1,55,50000
2,1,2,64,150000
2,3,1,56,30000
2,3,1,52,50000
2,2,3,56,20000
2,3,2,55,130000
2,3,2,53,320000
2,3,1,62,300000
2,1,1,53,330000
2,2,2,53,50000
2,3,2,60,70000
2,3,3,58,70000
2,3,1,58,100000
2,2,1,54,110000
2,2,1,58,100000
2,3,1,53,160000
2,3,2,55,70000
2,2,1,59,60000
2,2,1,61,80000
2,3,1,60,100000
2,1,1,66,230000
2,3,3,64,60000
2,2,1,58,160000
2,2,1,55,30000
2,1,1,62,310000
1,2,1,46,60000
1,2,1,64,50000
1,3,1,58,140000
1,2,2,27,20000
1,2,2,38,10000
1,2,2,29,80000
1,3,2,24,50000
2,2,1,51,160000
2,1,2,51,500000
2,2,1,54,470000
2,1,1,54,210000
1,3,2,23,50000
1,1,2,24,30000
1,1,2,23,50000
1,1,2,24,80000
1,2,1,23,30000
1,5,2,24,80000
1,1,2,28,150000
1,2,2,27,170000
1,2,2,30,220000
1,2,2,35,30000
1,2,2,23,100000
1,2,2,24,10000
1,2,2,24,140000
1,2,2,24,50000
1,2,2,22,20000
1,2,2,22,10000
1,2,2,24,50000
1,3,2,22,10000
1,2,2,23,30000
1,2,2,23,50000
1,2,2,24,100000
1,3,2,24,20000
1,2,2,25,20000
1,2,2,25,100000
1,2,2,25,50000
1,1,2,24,100000
1,3,2,25,30000
1,2,1,25,50000
1,2,2,25,50000
1,1,2,25,50000
1,5,2,23,50000
1,1,2,25,50000
1,2,2,25,50000
1,2,2,26,380000
1,1,2,24,50000
1,2,2,24,30000
1,2,1,25,150000
1,2,2,25,180000
1,3,2,26,80000
1,2,2,24,110000
1,3,2,25,30000
1,2,2,25,110000
1,2,2,26,280000
1,2,2,23,10000
1,2,2,23,10000
1,2,2,24,20000
1,2,2,26,170000
1,3,2,26,20000
1,2,2,22,130000
1,1,2,26,200000
1,2,2,26,250000
1,2,2,27,80000
1,1,2,27,180000
1,2,2,28,120000
1,2,2,26,20000
1,1,2,26,150000
1,2,2,26,190000
1,1,2,27,210000
1,2,2,27,180000
1,2,2,28,50000
1,1,2,25,140000
1,2,2,26,80000
1,2,2,27,80000
1,2,2,25,80000
1,2,2,28,20000
1,2,1,26,10000
1,2,2,26,30000
1,1,2,27,240000
1,2,2,28,50000
1,2,2,26,90000
1,1,2,28,60000
1,2,2,28,100000
1,1,2,28,120000
1,2,1,28,10000
1,2,2,28,70000
1,1,2,28,60000
1,1,2,29,130000
1,3,1,30,30000
1,1,2,30,360000
1,2,2,30,80000
1,2,2,27,20000
1,2,2,28,50000
1,3,2,27,80000
1,1,1,27,150000
1,2,2,27,60000
1,2,2,28,220000
1,3,2,23,10000
1,2,2,26,50000
1,1,2,26,50000
1,1,2,28,220000
1,1,2,29,450000
1,2,1,33,240000
1,2,2,29,500000
1,1,2,28,170000
1,2,2,29,100000
1,1,2,29,60000
1,1,2,30,200000
1,2,2,27,200000
1,1,2,28,20000
1,2,2,27,40000
1,1,2,27,110000
1,2,1,27,10000
1,2,2,28,100000
1,2,2,28,50000
1,3,2,28,30000
1,2,2,28,30000
1,2,1,29,50000
1,3,2,29,20000
1,2,2,30,50000
1,2,2,28,60000
1,2,2,32,50000
1,3,1,34,130000
1,2,2,25,20000
1,2,2,28,100000
1,2,1,38,20000
1,3,2,44,150000
1,1,2,33,70000
1,1,1,40,250000
1,3,1,32,50000
1,2,1,34,90000
1,2,2,32,90000
1,1,2,33,120000
1,2,2,25,240000
1,2,2,25,50000
1,2,1,29,100000
1,3,1,49,390000
1,3,1,36,50000
1,2,1,44,40000
1,2,1,38,190000
1,2,1,40,10000
1,2,1,44,10000
1,1,2,30,180000
1,2,2,31,230000
1,2,2,31,20000
1,2,2,32,230000
1,1,2,32,200000
1,1,2,34,470000
1,1,3,45,150000
1,3,1,37,70000
1,2,2,37,50000
1,1,2,35,80000
1,1,1,40,330000
1,2,2,33,140000
1,2,2,44,70000
1,2,2,32,280000
1,3,2,30,150000
1,2,1,35,80000
1,1,1,42,120000
1,2,1,45,50000
1,2,1,43,230000
1,2,2,36,160000
1,3,2,37,50000
1,3,1,49,100000
1,2,1,43,200000
1,2,1,36,170000
1,2,1,43,50000
1,3,1,46,200000
1,2,1,39,200000
1,3,2,41,50000
1,3,2,45,50000
1,2,1,39,300000
1,2,2,32,130000
1,1,2,33,80000
1,1,2,34,120000
1,1,2,32,140000
1,1,2,48,220000
1,2,2,32,70000
1,3,2,45,20000
1,1,1,49,200000
1,2,1,31,20000
1,1,2,32,510000
1,1,2,34,450000
1,2,1,34,50000
1,2,3,48,120000
1,3,1,45,50000
1,2,2,31,280000
1,1,2,33,30000
1,2,1,35,20000
1,2,1,42,80000
1,2,1,45,120000
1,2,1,38,370000
1,2,2,45,50000
1,3,2,39,20000
1,2,1,36,160000
1,3,2,44,170000
1,2,2,36,100000
1,1,1,42,210000
1,3,2,32,100000
1,1,1,33,230000
1,1,1,38,240000
1,3,2,36,240000
1,2,3,48,50000
1,2,1,46,80000
1,3,2,41,50000
1,2,1,36,50000
1,1,2,37,440000
1,3,2,42,220000
1,1,2,30,70000
1,1,2,32,240000
1,3,2,42,360000
1,1,2,32,360000
1,1,2,33,80000
1,2,2,36,30000
1,2,2,37,160000
1,2,2,39,150000
1,2,2,30,100000
1,2,2,33,70000
1,2,2,35,300000
1,2,1,39,90000
1,1,2,46,800000
1,2,2,40,360000
1,2,1,41,90000
1,3,2,43,300000
1,3,1,46,30000
1,2,2,37,50000
1,2,1,30,110000
1,1,2,37,80000
1,2,1,31,140000
1,2,1,44,50000
1,3,2,40,20000
1,3,2,46,50000
1,1,2,34,50000
1,2,1,48,130000
1,2,1,45,90000
1,3,1,44,30000
1,2,1,49,50000
1,1,1,39,170000
1,1,2,31,290000
1,3,1,47,20000
1,1,2,38,180000
1,1,1,35,360000
1,3,2,31,20000
1,2,2,33,140000
1,2,1,34,90000
1,2,1,40,120000
1,1,1,31,160000
1,2,1,32,280000
1,1,1,46,500000
1,2,2,38,100000
1,3,2,31,160000
1,2,1,42,20000
1,1,2,39,400000
1,2,1,45,30000
1,3,1,47,50000
1,2,2,40,70000
1,2,1,42,110000
1,2,2,44,50000
1,2,1,40,170000
1,1,1,33,30000
1,3,1,29,50000
1,2,2,30,50000
1,3,1,44,90000
1,2,1,40,110000
1,2,2,46,240000
1,3,1,42,360000
1,2,2,45,290000
1,1,1,39,180000
1,2,1,43,180000
1,2,2,43,50000
1,1,2,47,500000
